ResourceID,Statement of Responsibility,Language,Publisher,Date of Publication,Publication Location Name,Contributor,Subject(s),Bibliographic Item Description text,Bibliographic Source Title,Page(s),Resource ID,Language,External Cross Reference Source,Title Type,External Cross Reference Number,Journal or Serial ,Bibliographic Source Type,External Cross Reference Notes,Copyright Type,Editor,Volume number/part,Copyright Description,File,Author,Period(s),Bibliographic Item Description Type
9eb34bfc-45c0-40af-a3f9-6dc15154dde7,,English,Society for the Promotion of Roman Studies,1970,,,,,Britannia 1,,9eb34bfc-45c0-40af-a3f9-6dc15154dde7,English,Lincoln Heritage Database (Sources),Primary,4278,,Journal,,,,,,,,,
9eb34bfc-45c0-40af-a3f9-6dc15154dde7,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9ebbe6f7-45ce-408d-8f9f-1f522b83eeb5,"Faulds, I.",English,,1973,,,,,The Green Dragon,,9ebbe6f7-45ce-408d-8f9f-1f522b83eeb5,English,Lincoln Heritage Database (Sources),Primary,1103,,Article,,,,,,,,,
9ebbe6f7-45ce-408d-8f9f-1f522b83eeb5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9ed13763-b9e3-428f-8c2f-7306a20f003a,"Rowe, E.",English,PCAS Archaeology,2007,,,,,"Knights Building, 53 Monks Road, Lincoln. Archaeological Watching Brief Report",,9ed13763-b9e3-428f-8c2f-7306a20f003a,English,Lincoln Heritage Database (Sources),Primary,2117,,Watching Brief Report,,,,,,,,,
9ed13763-b9e3-428f-8c2f-7306a20f003a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9ed3f4c2-1570-40e4-924b-06a1b8c30c4b,"Van Es, W. A. and Verwers, W. S.",English,ROB,1980,,,,,Excavations at Dorestad 1 The Harbour: Hoogstraat I,,9ed3f4c2-1570-40e4-924b-06a1b8c30c4b,English,Lincoln Heritage Database (Sources),Primary,673,,Excavation Report,,,,,,,,,
9ed3f4c2-1570-40e4-924b-06a1b8c30c4b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9ed6943d-8e01-4e17-8ff5-fc0ff9bae176,,English,Atlantic,1997,,,,,Backtrack 11,,9ed6943d-8e01-4e17-8ff5-fc0ff9bae176,English,Lincoln Heritage Database (Sources),Primary,4323,,Journal,,,,,,,,,
9ed6943d-8e01-4e17-8ff5-fc0ff9bae176,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9ee1be02-99dd-4a09-aa70-69d271c7b791,"Drury, P. J.",English,Norwich Survey,1993,,,,,Ceramic Building Materials,,9ee1be02-99dd-4a09-aa70-69d271c7b791,English,Lincoln Heritage Database (Sources),Primary,933,,Series,,,,,,,,,
9ee1be02-99dd-4a09-aa70-69d271c7b791,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9f093a31-aa13-4f8c-ad08-2d5f87979bc7,"Wragg, K.",English,City of Lincoln Archaeology Unit,1998,,,,,"Land Adjacent to Waterside House, Waterside North, Lincoln. Archaeological Watching Brief.",,9f093a31-aa13-4f8c-ad08-2d5f87979bc7,English,Lincoln Heritage Database (Sources),Primary,1329,,Watching Brief Report,,,,,,,,,
9f093a31-aa13-4f8c-ad08-2d5f87979bc7,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9f7c422a-59cb-437b-8058-38c531636e4d,"Jackson, Andrew J. H.",English,The Survey of Lincoln,2010,,,,,Twentieth-Century Residential Development: The St Giles Estate,,9f7c422a-59cb-437b-8058-38c531636e4d,English,Lincoln Heritage Database (Sources),Primary,2622,,Article,,,,,,,,,
9f7c422a-59cb-437b-8058-38c531636e4d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9f8912cc-3a8d-4872-9973-e5a14d2abda9,"McKinley, J. I.",English,,,,,,,"The Anglo-Saxon cemetery at Spong Hill, Norfolk. Volume III: The Cremations",,9f8912cc-3a8d-4872-9973-e5a14d2abda9,English,Lincoln Heritage Database (Sources),Primary,701,,Report,,,,,,,,,
9f8912cc-3a8d-4872-9973-e5a14d2abda9,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9fc39f02-f26f-45f2-bc2b-a8008cb9ba5f,"Vince, A. G. and Jenner, M. A.",English,London and Middlesex Archaeological Society,1991,,,,,The Saxon and Early Medieval Pottery of London,,9fc39f02-f26f-45f2-bc2b-a8008cb9ba5f,English,Lincoln Heritage Database (Sources),Primary,744,,Article,,,,,,,,,
9fc39f02-f26f-45f2-bc2b-a8008cb9ba5f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
9fda8445-e13d-4a40-bacf-7455c9f5cec6,"Albone, J. and Field, N.",English,Society for Lincolnshire History and Archaeology,2002,,,,,Lincoln: Bromhead Hospital Nettleham Road,,9fda8445-e13d-4a40-bacf-7455c9f5cec6,English,Lincoln Heritage Database (Sources),Primary,1891,,Article,,,,,,,,,
9fda8445-e13d-4a40-bacf-7455c9f5cec6,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a006f2b9-93a8-4d81-8a7f-cbe642741c3a,"Hunt, W. H.",English,Railway and Canal Historical Society,1991,,,,,The Lincoln High Bridge Scheme,,a006f2b9-93a8-4d81-8a7f-cbe642741c3a,English,Lincoln Heritage Database (Sources),Primary,2762,,Article,,,,,,,,,
a006f2b9-93a8-4d81-8a7f-cbe642741c3a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a00b9074-102f-4285-ae69-45c142158f26,,English,Lincoln Archaeological Trust,1984,,,,,Lincoln: 21 Centuries of Living history,,a00b9074-102f-4285-ae69-45c142158f26,English,Lincoln Heritage Database (Sources),Primary,287,,Volume,,,,,,,,,
a00b9074-102f-4285-ae69-45c142158f26,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a01d19aa-5f97-4659-83b8-16831bf8a225,"Jones, M. J.",English,Batsford,1988,,,,,Lincoln,,a01d19aa-5f97-4659-83b8-16831bf8a225,English,Lincoln Heritage Database (Sources),Primary,303,,Article,,,,,,,,,
a01d19aa-5f97-4659-83b8-16831bf8a225,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a01f3615-99ab-40ca-9f4a-10f541b80511,"McDaid, M.",English,Lindsey Archaeological Services,2006,,,,,"Lincoln College, Monks Road, Lincoln. Archaeological Watching Brief",,a01f3615-99ab-40ca-9f4a-10f541b80511,English,Lincoln Heritage Database (Sources),Primary,2693,,Watching Brief Report,,,,,,,,,
a01f3615-99ab-40ca-9f4a-10f541b80511,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a02d7189-fa25-4b3c-9a72-dff9de938701,"Stocker, D. A.",English,Trust for Lincolnshire Archaeology,1985,,,,,Lincoln Cathedral,,a02d7189-fa25-4b3c-9a72-dff9de938701,English,Lincoln Heritage Database (Sources),Primary,444,,Article,,,,,,,,,
a02d7189-fa25-4b3c-9a72-dff9de938701,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a031a1b6-cce3-4359-9270-015374cbf493,"Moorhouse, S.",English,,1981,,,,,The medieval pottery industry and its markets,,a031a1b6-cce3-4359-9270-015374cbf493,English,Lincoln Heritage Database (Sources),Primary,898,,Monograph,,,,,,,,,
a031a1b6-cce3-4359-9270-015374cbf493,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a0326e42-7eb0-4453-a65b-70c4e9469420,"Field, N. and George, I.",English,Society for Lincolnshire History and Archaeology,1996,,,,,"Lincoln: Breedon Drive, Ermine East",,a0326e42-7eb0-4453-a65b-70c4e9469420,English,Lincoln Heritage Database (Sources),Primary,1404,,Article,,,,,,,,,
a0326e42-7eb0-4453-a65b-70c4e9469420,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a044ce7c-fda1-4439-91f2-0d3a9748b3bf,"Field, N. and George, I.",English,Society for Lincolnshire History and Archaeology,1995,,,,,"Lincoln: St Marks Redevelopment, Ropewalk",,a044ce7c-fda1-4439-91f2-0d3a9748b3bf,English,Lincoln Heritage Database (Sources),Primary,1364,,Article,,,,,,,,,
a044ce7c-fda1-4439-91f2-0d3a9748b3bf,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a061e3a4-0aae-4493-95f9-8f6feb2d0265,"Trimble, R. and Jarvis, M.",English,City of Lincoln Archaeology Unit,1998,,,,,"St Marks Station, High Street, Lincoln. Archaeological Investigation. Volume One - The excavations.",,a061e3a4-0aae-4493-95f9-8f6feb2d0265,English,Lincoln Heritage Database (Sources),Primary,1337,,Excavation Report,,,,,,,,,
a061e3a4-0aae-4493-95f9-8f6feb2d0265,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a094c421-2e3d-4907-ae4f-2adaa5ba1e38,,English,Society for Lincolnshire History and Archaeology,2006,,,,,Lincoln: land at The Junxion,,a094c421-2e3d-4907-ae4f-2adaa5ba1e38,English,Lincoln Heritage Database (Sources),Primary,2362,,Article,,,,,,,,,
a094c421-2e3d-4907-ae4f-2adaa5ba1e38,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a0a91cb3-9e4c-431b-a826-758e3f51a457,,English,Society for Lincolnshire History and Archaeology,2006,,,,,Lincoln: 16-18 College Close,,a0a91cb3-9e4c-431b-a826-758e3f51a457,English,Lincoln Heritage Database (Sources),Primary,2329,,Article,,,,,,,,,
a0a91cb3-9e4c-431b-a826-758e3f51a457,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a0aa87ec-5f0d-43da-bee7-0ea2975974e6,,English,,1987,,,,,Journal of Archaeological Science 14,,a0aa87ec-5f0d-43da-bee7-0ea2975974e6,English,Lincoln Heritage Database (Sources),Primary,4337,,Journal,,,,,,,,,
a0aa87ec-5f0d-43da-bee7-0ea2975974e6,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a103569e-57b9-4176-ba15-a24f2ec39327,"Dunckley, H.",English,Fisher Unwin T,1893,,,,,Passages in the life of a radical,,a103569e-57b9-4176-ba15-a24f2ec39327,English,Lincoln Heritage Database (Sources),Primary,4409,,Volume,,,,,,,,,
a103569e-57b9-4176-ba15-a24f2ec39327,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a105d4a4-0fd1-41f0-b8e0-13c6c4f3fed0,Universal British Directory 3,English,,1791,,,,,Lincoln,,a105d4a4-0fd1-41f0-b8e0-13c6c4f3fed0,English,Lincoln Heritage Database (Sources),Primary,476,,Volume,,,,,,,,,
a105d4a4-0fd1-41f0-b8e0-13c6c4f3fed0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a10c92ea-48d6-4ca9-b800-ba4c8bd8adea,"Stukeley, W.",English,,1776,,,,,"Itinerarium Curiosum, 2nd ed",,a10c92ea-48d6-4ca9-b800-ba4c8bd8adea,English,Lincoln Heritage Database (Sources),Primary,458,,Volume,,,,,,,,,
a10c92ea-48d6-4ca9-b800-ba4c8bd8adea,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1326e36-efa6-4f89-9587-07c488e83935,"Sturman, C.",English,Society for Lincolnshire History and Archaeology,1991,,,,,John Lewis Fytche and the 1866 Lincoln High Sheriffs Ball,,a1326e36-efa6-4f89-9587-07c488e83935,English,Lincoln Heritage Database (Sources),Primary,2390,,Article,,,,,,,,,
a1326e36-efa6-4f89-9587-07c488e83935,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a15568a4-8e61-4edc-88ef-c420d910cffe,"Albone, J. and Field, N.",English,Society for Lincolnshire History and Archaeology,2002,,,,,Lincoln: 341/341a High Street,,a15568a4-8e61-4edc-88ef-c420d910cffe,English,Lincoln Heritage Database (Sources),Primary,1884,,Article,,,,,,,,,
a15568a4-8e61-4edc-88ef-c420d910cffe,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1658552-d9a8-4da2-9529-97f6f1222354,Woodhall Planning and Conservation,English,Woodhall Planning and Conservation,2006,,,,,"The Old Palace, Lincoln. Conservation Statement",,a1658552-d9a8-4da2-9529-97f6f1222354,English,Lincoln Heritage Database (Sources),Primary,2123,,Building Recording Report,,,,,,,,,
a1658552-d9a8-4da2-9529-97f6f1222354,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a17ec9e5-c649-4a9d-b3fc-cabefb1c8b95,"Guy, C. J",English,Trust for Lincolnshire Archaeology,1987,,,,,Castle West Gate,,a17ec9e5-c649-4a9d-b3fc-cabefb1c8b95,English,Lincoln Heritage Database (Sources),Primary,212,,Article,,,,,,,,,
a17ec9e5-c649-4a9d-b3fc-cabefb1c8b95,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a17ff2ad-b359-4b67-82ee-cf929ac66328,"Allen, M.",English,Allen Archaeological Associates,2008,,,,,"Archaeological Watching Brief Report: High Street Level Crossing and Station works, Lincoln Central Station, Lincoln, Lincolnshire",,a17ff2ad-b359-4b67-82ee-cf929ac66328,English,Lincoln Heritage Database (Sources),Primary,2198,,Watching Brief Report,,,,,,,,,
a17ff2ad-b359-4b67-82ee-cf929ac66328,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1a73a16-9ba1-471f-8e9c-2cd3d2eb6c44,"Wragg, Kevin",English,City of Lincoln Archaeology Unit,1995,,,,,"The Close Wall, DIsney Place Hotel, Eastgate, Lincoln",,a1a73a16-9ba1-471f-8e9c-2cd3d2eb6c44,English,Lincoln Heritage Database (Sources),Primary,823,,Article,,,,,,,,,
a1a73a16-9ba1-471f-8e9c-2cd3d2eb6c44,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1b21101-697a-48b4-b64e-79bfad21553a,"Graham, M. and H.",English,City of Lincoln Archaeology Unit,1990,,,,,Langworthgate,,a1b21101-697a-48b4-b64e-79bfad21553a,English,Lincoln Heritage Database (Sources),Primary,203,,Article,,,,,,,,,
a1b21101-697a-48b4-b64e-79bfad21553a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1bac6d3-8ba2-4219-af05-0a4a11e5ab86,"Rollin, P.",English,Society for Lincolnshire History and Archaeology,1976,,,,,Lincoln - Bishop Grosseteste College,,a1bac6d3-8ba2-4219-af05-0a4a11e5ab86,English,Lincoln Heritage Database (Sources),Primary,1066,,Article,,,,,,,,,
a1bac6d3-8ba2-4219-af05-0a4a11e5ab86,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1c675e1-9d58-419e-affc-ec71338f254c,"Graham, M.",English,City of Lincoln Archaeology Unit,1992,,,,,"17 East Bight, Lincoln. Archaeological Evaluation of Trial Pits. Archive Report",,a1c675e1-9d58-419e-affc-ec71338f254c,English,Lincoln Heritage Database (Sources),Primary,993,,Evaluation Report,,,,,,,,,
a1c675e1-9d58-419e-affc-ec71338f254c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1d8b787-2528-4692-a0f5-37dbfbdbb23e,"Whitwell, J. B. and Wilson, C. M.",English,Society for Lincolnshire History and Archaeology,1969,,,,,Archaeological Notes 1968,,a1d8b787-2528-4692-a0f5-37dbfbdbb23e,English,Lincoln Heritage Database (Sources),Primary,1830,,Article,,,,,,,,,
a1d8b787-2528-4692-a0f5-37dbfbdbb23e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1e52a85-52ab-4716-8392-f4ce0ef5c03c,"Bennet, M.",English,Society for Lincolnshire History and Archaeology,2010,,,,,Lincoln: Monks Abbey,,a1e52a85-52ab-4716-8392-f4ce0ef5c03c,English,Lincoln Heritage Database (Sources),Primary,2812,,Article,,,,,,,,,
a1e52a85-52ab-4716-8392-f4ce0ef5c03c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a1fddd1d-1c18-4193-9a3a-08a308e661d4,"Guy, C.",English,Trust for Lincolnshire Archaeology,1987,,,,,Watching briefs,,a1fddd1d-1c18-4193-9a3a-08a308e661d4,English,Lincoln Heritage Database (Sources),Primary,213,,Article,,,,,,,,,
a1fddd1d-1c18-4193-9a3a-08a308e661d4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a20de41d-0fdc-4e94-878c-e34298e7826b,"Schofield, J. A. & Leech, R.",English,Council for British Archaeology,1987,,,,,"Urban archaeology in Britain, Council for British Archaeology Research Reports, 61",,a20de41d-0fdc-4e94-878c-e34298e7826b,English,Lincoln Heritage Database (Sources),Primary,4082,,Serial,,,,,,,,,
a20de41d-0fdc-4e94-878c-e34298e7826b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a224601d-3d95-474d-9032-483f00fa3226,"Donel, L.",English,City of Lincoln Archaeology Unit,1995,,,,,"41-59 Westgate, Lincoln.  Archaeological Recording.",,a224601d-3d95-474d-9032-483f00fa3226,English,Lincoln Heritage Database (Sources),Primary,1257,,Watching Brief Report,,,,,,,,,
a224601d-3d95-474d-9032-483f00fa3226,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a234a8d4-c5dc-4310-927c-8401e1269441,"Jones, M. J.",English,Council for British Archaeology,1980,,,,,"Cecil Street, observations 1906",,a234a8d4-c5dc-4310-927c-8401e1269441,English,Lincoln Heritage Database (Sources),Primary,2550,,Monograph,,,,,,,,,
a234a8d4-c5dc-4310-927c-8401e1269441,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a27de635-18fe-4608-a7b5-90d893e9db5b,,English,Society for Lincolnshire History and Archaeology,1998,,,,,Lincoln: Pottergate,,a27de635-18fe-4608-a7b5-90d893e9db5b,English,Lincoln Heritage Database (Sources),Primary,1635,,Article,,,,,,,,,
a27de635-18fe-4608-a7b5-90d893e9db5b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a28c6d10-8836-44f4-81b7-b64bd13630d9,"Scott, S.",English,Unpublished,1988,,,,,Bone report,,a28c6d10-8836-44f4-81b7-b64bd13630d9,English,Lincoln Heritage Database (Sources),Primary,642,,Report,,,,,,,,,
a28c6d10-8836-44f4-81b7-b64bd13630d9,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a2915fc8-b5f3-4ce5-a0cf-c5500f564e60,,English,Society for Lincolnshire History and Archaeology,2006,,,,,Lincoln: telephone cable ducting scheme,,a2915fc8-b5f3-4ce5-a0cf-c5500f564e60,English,Lincoln Heritage Database (Sources),Primary,2353,,Article,,,,,,,,,
a2915fc8-b5f3-4ce5-a0cf-c5500f564e60,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a291f61e-92e1-4665-b0ef-f65d6e369c3d,"Reiners, C.",English,The Survey of Lincoln,2008,,,,,Golf on the West Common,,a291f61e-92e1-4665-b0ef-f65d6e369c3d,English,Lincoln Heritage Database (Sources),Primary,2467,,Article,,,,,,,,,
a291f61e-92e1-4665-b0ef-f65d6e369c3d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a2ebada8-ff7f-4df9-9916-cf3c15ab66ae,"Wragg, K.",English,City of Lincoln Archaeology Unit,2004,,,,,"NTL Cable Installation, The Lawn, Castle Square, Drury Lane, A.nd Spring Hill, Lincoln. Archaeological Watching Brief",,a2ebada8-ff7f-4df9-9916-cf3c15ab66ae,English,Lincoln Heritage Database (Sources),Primary,1809,,Watching Brief Report,,,,,,,,,
a2ebada8-ff7f-4df9-9916-cf3c15ab66ae,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a2efc9f0-70e9-4375-9942-0e7366493a95,,English,Associated Architectural Societies,1935,,,,,"Associated Architectural Societies, Reports and papers 42",,a2efc9f0-70e9-4375-9942-0e7366493a95,English,Lincoln Heritage Database (Sources),Primary,4380,,Journal,,,,,,,,,
a2efc9f0-70e9-4375-9942-0e7366493a95,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a30781c5-60d2-41ed-af8d-644b4f9d65ae,,English,Society of Antiquaries,1971,,,,,Antiquaries Journal 51,,a30781c5-60d2-41ed-af8d-644b4f9d65ae,English,Lincoln Heritage Database (Sources),Primary,4257,,Journal,,,,,,,,,
a30781c5-60d2-41ed-af8d-644b4f9d65ae,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a319d5d9-1c1d-499f-a2c7-4301a232b049,"Jones, R. H. and Jones, M. J.",English,Lincoln Archaeological Trust,1976,,,,,Brayford Wharf North,,a319d5d9-1c1d-499f-a2c7-4301a232b049,English,Lincoln Heritage Database (Sources),Primary,308,,Article,,,,,,,,,
a319d5d9-1c1d-499f-a2c7-4301a232b049,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a31be5d2-06d6-4fab-aab7-6fdf3312ee56,"Martin, A. R.",English,Archaeological Institute of Great Britain and Ireland,1935,,,,,The Greyfriars of Lincoln,,a31be5d2-06d6-4fab-aab7-6fdf3312ee56,English,Lincoln Heritage Database (Sources),Primary,1979,,Article,,,,,,,,,
a31be5d2-06d6-4fab-aab7-6fdf3312ee56,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a342a393-3b7e-44f4-a804-870a80e96490,"Isaac, L. and Roberts, C.",English,City of Lincoln Archaeology Unit,1998,,,,,The Human Skeletal Remains,,a342a393-3b7e-44f4-a804-870a80e96490,English,Lincoln Heritage Database (Sources),Primary,1345,,Report,,,,,,,,,
a342a393-3b7e-44f4-a804-870a80e96490,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a365b9ff-29c0-4340-aba6-1701003444ee,"Ketteringham, J. R.",English,Society for Lincolnshire History and Archaeology,1990,,,,,Bells and the first cathedral at Lincoln,,a365b9ff-29c0-4340-aba6-1701003444ee,English,Lincoln Heritage Database (Sources),Primary,329,,Article,,,,,,,,,
a365b9ff-29c0-4340-aba6-1701003444ee,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a376b708-fb12-4cb4-add9-553afbdf4243,"Donel, L. and Jones, M. J.",English,,1990,,,,,"Test Excavations at 1 The Grove, Lincoln. Archive Report",,a376b708-fb12-4cb4-add9-553afbdf4243,English,Lincoln Heritage Database (Sources),Primary,1075,,Evaluation Report,,,,,,,,,
a376b708-fb12-4cb4-add9-553afbdf4243,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a3795552-e5e5-47c7-a566-a97c89b74a8f,"Cope-Faulkner, P.",English,Archaeological Project Services,2006,,,,,"Archaeological Watching Brief at Flaxengate, Lincoln, Lincolnshire",,a3795552-e5e5-47c7-a566-a97c89b74a8f,English,Lincoln Heritage Database (Sources),Primary,2019,,Watching Brief Report,,,,,,,,,
a3795552-e5e5-47c7-a566-a97c89b74a8f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a39e365d-9633-46e9-b79b-3afc16796562,"Venables, Rev. E.",English,Archaeological Institute of Great Britain and Ireland,1881,,,,,"The dedications of the churches of Lincolnshire, as illustrating the History of the County",,a39e365d-9633-46e9-b79b-3afc16796562,English,Lincoln Heritage Database (Sources),Primary,479,,Article,,,,,,,,,
a39e365d-9633-46e9-b79b-3afc16796562,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a3aecddb-64c0-4b10-826f-fa07b06b03ed,,English,Society for Lincolnshire History and Archaeology,2000,,,,,Lincolnshire Past and Present 30,,a3aecddb-64c0-4b10-826f-fa07b06b03ed,English,Lincoln Heritage Database (Sources),Primary,4230,,Journal,,,,,,,,,
a3aecddb-64c0-4b10-826f-fa07b06b03ed,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a3da3c36-2667-4d83-9d75-54230f354b33,"Scott, S.",English,Unpublished,1985,,,,,"The Animal Bones from West Parade, Lincoln",,a3da3c36-2667-4d83-9d75-54230f354b33,English,Lincoln Heritage Database (Sources),Primary,1124,,Report,,,,,,,,,
a3da3c36-2667-4d83-9d75-54230f354b33,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a3e3d603-aa15-4b38-ac56-ff615bc8b28b,"Stalley, R.",English,Society of Antiquaries,2006,,,,,Lapides reclamabunt: art and engineering at Lincoln Cathedral in the thirteenth century,,a3e3d603-aa15-4b38-ac56-ff615bc8b28b,English,Lincoln Heritage Database (Sources),Primary,2262,,Article,,,,,,,,,
a3e3d603-aa15-4b38-ac56-ff615bc8b28b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a3fe4fba-8aeb-4f4b-b708-2495b5142dab,"Johnson, C.",English,The Survey of Lincoln,2011,,,,,The hospital of the Holy Sepulchre,,a3fe4fba-8aeb-4f4b-b708-2495b5142dab,English,Lincoln Heritage Database (Sources),Primary,2877,,Article,,,,,,,,,
a3fe4fba-8aeb-4f4b-b708-2495b5142dab,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a41f122c-5748-4185-8443-f6f1012bc4eb,"Henderson, J. D.",English,Unpublished,1984,,,,,Report on contents of Grave 4,,a41f122c-5748-4185-8443-f6f1012bc4eb,English,Lincoln Heritage Database (Sources),Primary,599,,Report,,,,,,,,,
a41f122c-5748-4185-8443-f6f1012bc4eb,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a42c490d-47e0-4932-b015-224ff9b28fa0,"Malone, S..",English,Archaeological Project Services,2005,,,,,"Archaeological Evaluation on land at Flaxengate, Lincoln",,a42c490d-47e0-4932-b015-224ff9b28fa0,English,Lincoln Heritage Database (Sources),Primary,1923,,Evaluation Report,,,,,,,,,
a42c490d-47e0-4932-b015-224ff9b28fa0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a4323a79-8054-4a15-9b87-9529d2bd4d6c,Usborne S,English,Witham Valley Archaeology Research Committee,2003,,,,,Strategy Study for the Lower Witham,,a4323a79-8054-4a15-9b87-9529d2bd4d6c,English,Lincoln Heritage Database (Sources),Primary,1928,,Article,,,,,,,,,
a4323a79-8054-4a15-9b87-9529d2bd4d6c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a43c4002-fca0-4960-bde1-483a382e111b,,English,Lincoln Archaeological Trust,1977,,,,,"Lincoln Archaeological Trust 1976-1977, Annual Report Lincoln Archaeological Trust, 5",,a43c4002-fca0-4960-bde1-483a382e111b,English,Lincoln Heritage Database (Sources),Primary,4032,,Serial,,,,,,,,,
a43c4002-fca0-4960-bde1-483a382e111b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
a46ddb9a-b6e1-4788-bd56-1ca9e3cc3361,"Wood, K.",English,Society for Lincolnshire History and Archaeology,1977,,,,,Lincoln: Roman Aqueduct,,a46ddb9a-b6e1-4788-bd56-1ca9e3cc3361,English,Lincoln Heritage Database (Sources),Primary,2195,,Article,,,,,,,,,
a46ddb9a-b6e1-4788-bd56-1ca9e3cc3361,,English,,,,,,,,,,English,,,,,,,,,,,,,,
